source_language,target_language,source_text,target_text,table_name,source_comment,weight
uk,en,Аллі,orlіstat,UTIS,http://utis.in.ua/%d0%be%d1%80%d0%bb%d1%96%d1%81%d1%82%d0%b0%d1%82/,3
uk,en,Аллуна,valerian-extract,UTIS,http://utis.in.ua/valerian-extract/,3
uk,en,"Алмагель (алюміній, магній)",antacids-and-pregnancy,UTIS,http://utis.in.ua/antacids-and-pregnancy/,3
uk,en,Алмаритм,flecainide,UTIS,http://utis.in.ua/flecainide/,3
uk,en,Алмирал,diclofenac,UTIS,http://utis.in.ua/diclofenac/,3
uk,en,Алмогран,almotriptan,UTIS,http://utis.in.ua/almotriptan/,3
uk,en,Алмотриптан,almotriptan,UTIS,http://utis.in.ua/almotriptan/,3
uk,en,Алогліптин,aloglіptin,UTIS,http://utis.in.ua/%d0%b0%d0%bb%d0%be%d0%b3%d0%bb%d1%96%d0%bf%d1%82%d0%b8%d0%bd/,3
uk,en,Алогліптін,aloglіptin,UTIS,http://utis.in.ua/%d0%b0%d0%bb%d0%be%d0%b3%d0%bb%d1%96%d0%bf%d1%82%d0%b8%d0%bd/,3
uk,en,Ало Докси,doxycycline,UTIS,http://utis.in.ua/doxycycline/,3
uk,en,Алопуринол,allopurinol,UTIS,http://utis.in.ua/allopurinol/,3
uk,en,Алопуринол-егіс,allopurinol,UTIS,http://utis.in.ua/allopurinol/,3
uk,en,Алора,passiflora,UTIS,http://utis.in.ua/passiflora/,3
uk,en,Алосетрон,alosetron,UTIS,http://utis.in.ua/alosetron/,3
uk,en,Алпразолам,alprazolam,UTIS,http://utis.in.ua/alprazolam/,3
uk,en,Алпростадил,prostaglandin-e1,UTIS,http://utis.in.ua/prostaglandin-e1/,3
uk,en,Алпростан,prostaglandin-e1,UTIS,http://utis.in.ua/prostaglandin-e1/,3
uk,en,Алрекс,loteprednol,UTIS,http://utis.in.ua/loteprednol/,3
uk,en,Алтаце,ramipril,UTIS,http://utis.in.ua/ramipril/,3
uk,en,Алтіва,fexofenadine,UTIS,http://utis.in.ua/fexofenadine/,3
uk,en,Алтокс,toxaphene,UTIS,http://utis.in.ua/toxaphene/,3
uk,en,Алупент,metaproterenol,UTIS,http://utis.in.ua/metaproterenol/,3
uk,en,Алфалан,melphalan,UTIS,http://utis.in.ua/melphalan/,3
uk,en,Алфаст,fexofenadine,UTIS,http://utis.in.ua/fexofenadine/,3
uk,en,Алфента,alfentanil,UTIS,http://utis.in.ua/alfentanil/,3
uk,en,Алфентаніл,alfentanil,UTIS,http://utis.in.ua/alfentanil/,3
uk,en,Алюміній,aluminum,UTIS,http://utis.in.ua/aluminum/,3
uk,en,Алюміній гідроксид,aluminum-hydroxide,UTIS,http://utis.in.ua/aluminum-hydroxide/,3
uk,en,Алюмінію гідроокис,aluminum-hydroxide,UTIS,http://utis.in.ua/aluminum-hydroxide/,3
uk,en,Альбендазол,albendazole,UTIS,http://utis.in.ua/albendazole/,3
uk,en,Альбіглютид,albiglutide,UTIS,http://utis.in.ua/albiglutide/,3
uk,en,Альгеріка,pregabalin,UTIS,http://utis.in.ua/pregabalin/,3
uk,en,Альвеско,ciclesonide,UTIS,http://utis.in.ua/ciclesonide/,3
uk,en,Альвімопан,al'vіmopan,UTIS,http://utis.in.ua/%d0%b0%d0%bb%d1%8c%d0%b2%d1%96%d0%bc%d0%be%d0%bf%d0%b0%d0%bd/,3
uk,en,Альдактон,aldactone,UTIS,http://utis.in.ua/aldactone/,3
uk,en,Альдегід акриловий,acrolein,UTIS,http://utis.in.ua/acrolein/,3
uk,en,Альдегід коричний,sinnamic-acid,UTIS,http://utis.in.ua/%d1%81innamic-acid/,3
uk,en,Альдегід оцтовий,acetaldehyde,UTIS,http://utis.in.ua/acetaldehyde/,3
uk,en,Альдеслейкін,aldesleukin,UTIS,http://utis.in.ua/aldesleukin/,3
uk,en,Альдомет,methyldopa,UTIS,http://utis.in.ua/methyldopa/,3
uk,en,Бонвіва,ibandronate,UTIS,http://utis.in.ua/ibandronate/,3
uk,en,Бонзол,danazol,UTIS,http://utis.in.ua/danazol/,3
uk,en,Бонін,meklozine,UTIS,http://utis.in.ua/meklozine/,3
uk,en,Бортезоміб,bortezomid,UTIS,http://utis.in.ua/bortezomid/,3
uk,en,Босутиніб,bosutinib,UTIS,http://utis.in.ua/bosutinib/,3
uk,en,Ботокс,botulinum-toxin,UTIS,http://utis.in.ua/botulinum-toxin/,3
uk,en,Ботулакс,botulinum-toxin,UTIS,http://utis.in.ua/botulinum-toxin/,3
uk,en,Ботулізм,botulism-and-pregnancy,UTIS,http://utis.in.ua/botulism-and-pregnancy/,3
uk,en,Ботулізм при вагітності,botulism-and-pregnancy,UTIS,http://utis.in.ua/botulism-and-pregnancy/,3
uk,en,Ботулізм та вагітність,botulism-and-pregnancy,UTIS,http://utis.in.ua/botulism-and-pregnancy/,3
uk,en,Ботулінічний токсин,botulinum-toxin,UTIS,http://utis.in.ua/botulinum-toxin/,3
uk,en,Ботулотоксин,boceprevir,UTIS,http://utis.in.ua/boceprevir/,3
uk,en,Боцепревір,boceprevir,UTIS,http://utis.in.ua/boceprevir/,3
uk,en,Бравель,gonadotropins,UTIS,http://utis.in.ua/gonadotropins/,3
uk,en,Брайдан,sugammadex,UTIS,http://utis.in.ua/sugammadex/,3
uk,en,Брамітоб,tobramycin,UTIS,http://utis.in.ua/tobramycin/,3
uk,en,Брентуксимаб ветодин,brentuximab-vedotin,UTIS,http://utis.in.ua/brentuximab-vedotin/,3
uk,en,Бримонідин,brimonidine,UTIS,http://utis.in.ua/brimonidine/,3
uk,en,Бринзоламід,azopt,UTIS,http://utis.in.ua/azopt/,3
uk,en,Бріканіл,terbutaline,UTIS,http://utis.in.ua/terbutaline/,3
uk,en,Брістопен,oxacillin,UTIS,http://utis.in.ua/oxacillin/,3
uk,en,Брована,arformoterol,UTIS,http://utis.in.ua/arformoterol/,3
uk,en,Броксінак,bromfenac,UTIS,http://utis.in.ua/bromfenac/,3
uk,en,Бромазепам,bromazepam,UTIS,http://utis.in.ua/bromazepam/,3
uk,en,Бромгексин,ambroxol,UTIS,http://utis.in.ua/ambroxol/,3
uk,en,Бромдей,bromfenac,UTIS,http://utis.in.ua/bromfenac/,3
uk,en,Бромід аклідініум,aclidinium-bromide,UTIS,http://utis.in.ua/aclidinium-bromide/,3
uk,en,Бромід амонію,bromides,UTIS,http://utis.in.ua/bromides/,3
uk,en,Бромід векуронію,vecuronium,UTIS,http://utis.in.ua/vecuronium/,3
uk,en,Бромід гідро ареколіну,arecoline,UTIS,http://utis.in.ua/arecoline/,3
uk,en,Бромід калію,atrovent,UTIS,http://utis.in.ua/atrovent/,3
uk,en,Бромід іпратропію,atrovent,UTIS,http://utis.in.ua/atrovent/,3
uk,en,Бромід натрію,bromides,UTIS,http://utis.in.ua/bromides/,3
uk,en,Бромід неостигміну,neostigmine,UTIS,http://utis.in.ua/neostigmine/,3
uk,en,Бромід панкуронію,pancuronium,UTIS,http://utis.in.ua/pancuronium/,3
uk,en,Бромід піридостигміну,pyridostigmine,UTIS,http://utis.in.ua/pyridostigmine/,3
uk,en,Бромід рокуронію,rocuronium,UTIS,http://utis.in.ua/rocuronium/,3
uk,en,Бромід ртуті,mercury,UTIS,http://utis.in.ua/mercury/,3
uk,en,Бромід тіотропію,tiotropium,UTIS,http://utis.in.ua/tiotropium/,3
uk,en,Бромід цинку,zinc,UTIS,http://utis.in.ua/zinc/,3
uk,en,Броміди,bromides,UTIS,http://utis.in.ua/bromides/,3
uk,en,Бромкриптин,bromocriptine-2,UTIS,http://utis.in.ua/bromocriptine-2/,3
uk,en,Бромокриптин,bromocriptine-2,UTIS,http://utis.in.ua/bromocriptine-2/,3
uk,en,Бромфенак,bromfenac,UTIS,http://utis.in.ua/bromfenac/,3
uk,en,Бромфенірамін,brompheniramine,UTIS,http://utis.in.ua/brompheniramine/,3
uk,en,Бронал,terfenadine,UTIS,http://utis.in.ua/terfenadine/,3
uk,en,Бронкосол,isoetharine,UTIS,http://utis.in.ua/isoetharine/,3
uk,en,Бронхіальна астма та вагітність,bronchial-asthma,UTIS,http://utis.in.ua/bronchial-asthma/,3
uk,en,Бронхо колдрекс,guaphenazine,UTIS,http://utis.in.ua/guaphenazine/,3
uk,en,Альдрин,aldrin,UTIS,http://utis.in.ua/aldrin/,3
uk,en,Альтеплаза,alteplase,UTIS,http://utis.in.ua/alteplase/,3
uk,en,Альфаган П,brimonidine,UTIS,http://utis.in.ua/brimonidine/,3
uk,en,Альфа Алглюкозидаза,alglucosidase-alfa,UTIS,http://utis.in.ua/alglucosidase-alfa/,3
uk,en,Альфа-гексахлор-циклогексан,hexachlorocyclohexane,UTIS,http://utis.in.ua/hexachlorocyclohexane/,3
uk,en,Альфа-ГХЦ,hexachlorocyclohexane,UTIS,http://utis.in.ua/hexachlorocyclohexane/,3
uk,en,Альфа дарбопоетин,darbepoetin-alfa,UTIS,http://utis.in.ua/darbepoetin-alfa/,3
uk,en,Альфадопа,methyldopa,UTIS,http://utis.in.ua/methyldopa/,3
uk,en,Альфа дорназа,dornase-alfa,UTIS,http://utis.in.ua/dornase-alfa/,3
uk,en,Альфа епотин,erythropoietin,UTIS,http://utis.in.ua/erythropoietin/,3
uk,en,Альфа епоетин (епрекс),erythropoietin,UTIS,http://utis.in.ua/erythropoietin/,3
uk,en,Альфа епоетин (епобіокрин),erythropoietin,UTIS,http://utis.in.ua/erythropoietin/,3
uk,en,Альфа епоетин (прокрит),erythropoietin,UTIS,http://utis.in.ua/erythropoietin/,3
uk,en,Альфа-зеараланол,zeranol,UTIS,http://utis.in.ua/zeranol/,3
uk,en,Альфа-метилтирозин,metyrosine,UTIS,http://utis.in.ua/metyrosine/,3
uk,en,Альфа F2 простагландин,prostaglandin-f2alpha,UTIS,http://utis.in.ua/prostaglandin-f2alpha/,3
uk,en,Альфа-токоферол,vitamin-e,UTIS,http://utis.in.ua/vitamin-e/,3
uk,en,Альфацет,cefaclor,UTIS,http://utis.in.ua/cefaclor/,3
uk,en,Альфентаніл,alfentanil,UTIS,http://utis.in.ua/alfentanil/,3
uk,en,Амантадин,amantadine,UTIS,http://utis.in.ua/amantadine/,3
uk,en,Амарил,glimepiride,UTIS,http://utis.in.ua/glimepiride/,3
uk,en,Амбеноній,ambenonium,UTIS,http://utis.in.ua/ambenonium/,3
uk,en,Амбенонію хлорид,ambenonium,UTIS,http://utis.in.ua/ambenonium/,3
uk,en,Амбіен,zolpidem,UTIS,http://utis.in.ua/zolpidem/,3
uk,en,Амбрізентан,ambrisentan,UTIS,http://utis.in.ua/ambrisentan/,3
uk,en,Амбробене,ambroxol,UTIS,http://utis.in.ua/ambroxol/,3
uk,en,Амброксол,ambroxol,UTIS,http://utis.in.ua/ambroxol/,3
uk,en,Амбросан,ambroxol,UTIS,http://utis.in.ua/ambroxol/,3
uk,en,Амдиноцилін,amdinocillin,UTIS,http://utis.in.ua/amdinocillin/,3
uk,en,Амерге,naratriptan,UTIS,http://utis.in.ua/naratriptan/,3
uk,en,Американська мандрагора,podophyllin,UTIS,http://utis.in.ua/podophyllin/,3
uk,en,Американський пеніроял,mentha-pulegium,UTIS,http://utis.in.ua/mentha-pulegium/,3
uk,en,Аметантрон,mitoxantrone,UTIS,http://utis.in.ua/mitoxantrone/,3
uk,en,Аметин,tinidazole,UTIS,http://utis.in.ua/tinidazole/,3
uk,en,Аметокаїн,tetracaine,UTIS,http://utis.in.ua/tetracaine/,3
uk,en,Аміак,ammonia,UTIS,http://utis.in.ua/ammonia/,3
uk,en,Амідазофен,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амідат,etomidate,UTIS,http://utis.in.ua/etomidate/,3
uk,en,Амідозон,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амідопірин,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амідофебрін,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амідофен,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амідопіразолін,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амікар,aminocaproic-acid,UTIS,http://utis.in.ua/aminocaproic-acid/,3
uk,en,Амікацин,amikacin,UTIS,http://utis.in.ua/amikacin/,3
uk,en,Амікін,amikacin,UTIS,http://utis.in.ua/amikacin/,3
uk,en,Амілнітрит,amyl-nitrite,UTIS,http://utis.in.ua/amyl-nitrite/,3
uk,en,Амілорид,amiloride,UTIS,http://utis.in.ua/amiloride/,3
uk,en,Бруцельоз,brucellosis-and-pregnancy,UTIS,http://utis.in.ua/brucellosis-and-pregnancy/,3
uk,en,Бруцельоз при вагітності,brucellosis-and-pregnancy,UTIS,http://utis.in.ua/brucellosis-and-pregnancy/,3
uk,en,Бруцельоз та вагітність,brucellosis-and-pregnancy,UTIS,http://utis.in.ua/brucellosis-and-pregnancy/,3
uk,en,Будесонід,budesonide,UTIS,http://utis.in.ua/budesonide/,3
uk,en,Букладин,buclizine,UTIS,http://utis.in.ua/buclizine/,3
uk,en,Буклізин,buclizine,UTIS,http://utis.in.ua/buclizine/,3
uk,en,Бумекс,bumetanide,UTIS,http://utis.in.ua/bumetanide/,3
uk,en,Буметанід,bumetanide,UTIS,http://utis.in.ua/bumetanide/,3
uk,en,Бупівакаїн,bupivacaine,UTIS,http://utis.in.ua/bupivacaine/,3
uk,en,Бупренекс,buprenorphine,UTIS,http://utis.in.ua/buprenorphine/,3
uk,en,Бупренорфін,buprenorphine,UTIS,http://utis.in.ua/buprenorphine/,3
uk,en,Бупропіон,bupropion,UTIS,http://utis.in.ua/bupropion/,3
uk,en,Буре вугілля,coal,UTIS,http://utis.in.ua/coal/,3
uk,en,Бурі морські водорості,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Бурі водорості морські,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Бусерелін,buserelin,UTIS,http://utis.in.ua/buserelin/,3
uk,en,Буспар,buspirone,UTIS,http://utis.in.ua/buspirone/,3
uk,en,Буспірон,buspirone,UTIS,http://utis.in.ua/buspirone/,3
uk,en,Бустрикс,diphtheria-tetanus-pertussis-vaccine,UTIS,http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/,3
uk,en,Амінобензен,aniline,UTIS,http://utis.in.ua/aniline/,3
uk,en,Амінокапронова кислота,aminocaproic-acid,UTIS,http://utis.in.ua/aminocaproic-acid/,3
uk,en,Амінокапронова кислота епсілон,aminocaproic-acid,UTIS,http://utis.in.ua/aminocaproic-acid/,3
uk,en,Амінопіразолін,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Аміноптерин,aminopterin,UTIS,http://utis.in.ua/aminopterin/,3
uk,en,Аміносаліцилат натрію,para-aminosalicylic-acid,UTIS,http://utis.in.ua/para-aminosalicylic-acid/,3
uk,en,Амінофеназон,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Амінофілін,aminophylline,UTIS,http://utis.in.ua/aminophylline/,3
uk,en,Аміноциклогексан,cyclohexylamine,UTIS,http://utis.in.ua/cyclohexylamine/,3
uk,en,Аміодарон,cordarone,UTIS,http://utis.in.ua/cordarone/,3
uk,en,Амісульприд,amisulprid,UTIS,http://utis.in.ua/amisulprid/,3
uk,en,Амітал,amobarbital,UTIS,http://utis.in.ua/amobarbital/,3
uk,en,Амітіза,lubiprostone,UTIS,http://utis.in.ua/lubiprostone/,3
uk,en,Амітриптилін,amitriptyline,UTIS,http://utis.in.ua/amitriptyline/,3
uk,en,Аміфостин,amifostine,UTIS,http://utis.in.ua/amifostine/,3
uk,en,Амлодипін,amlodipine,UTIS,http://utis.in.ua/amlodipine/,3
uk,en,Амобарбітал,amobarbital,UTIS,http://utis.in.ua/amobarbital/,3
uk,en,Амодіахін,amodiaquine,UTIS,http://utis.in.ua/amodiaquine/,3
uk,en,Амоксапін,amoxapine,UTIS,http://utis.in.ua/amoxapine/,3
uk,en,Амоксиклав,augmentin,UTIS,http://utis.in.ua/%d0%b0ugmentin/,3
uk,en,Амоксил,amoxicillin,UTIS,http://utis.in.ua/amoxicillin/,3
uk,en,Амоксицилін,amoxicillin,UTIS,http://utis.in.ua/amoxicillin/,3
uk,en,Амоніак,ammonia,UTIS,http://utis.in.ua/ammonia/,3
uk,en,Амоній хлористий,ammonium-chloride,UTIS,http://utis.in.ua/ammonium-chloride/,3
uk,en,Амонію бромід,bromides,UTIS,http://utis.in.ua/bromides/,3
uk,en,Амонію перхлорат,perchlorates,UTIS,http://utis.in.ua/perchlorates/,3
uk,en,Амонію тіоціанат,thiocyanate,UTIS,http://utis.in.ua/thiocyanate/,3
uk,en,Амонію хлорид,ammonium-chloride,UTIS,http://utis.in.ua/ammonium-chloride/,3
uk,en,Амосін,amoxicillin,UTIS,http://utis.in.ua/amoxicillin/,3
uk,en,Амофаст,amoxicillin,UTIS,http://utis.in.ua/amoxicillin/,3
uk,en,Ампіра,dalfampridine,UTIS,http://utis.in.ua/dalfampridine/,3
uk,en,Ампіцилін,ampicillin,UTIS,http://utis.in.ua/ampicillin/,3
uk,en,Ампренавір,amprenavir,UTIS,http://utis.in.ua/amprenavir/,3
uk,en,Амприл,ramipril,UTIS,http://utis.in.ua/ramipril/,3
uk,en,Амприлан,ramipril,UTIS,http://utis.in.ua/ramipril/,3
uk,en,Амрикс,cyclobenzaprine,UTIS,http://utis.in.ua/cyclobenzaprine/,3
uk,en,Амфамін,amfetamine,UTIS,http://utis.in.ua/amfetamine/,3
uk,en,Амфедрин,amfetamine,UTIS,http://utis.in.ua/amfetamine/,3
uk,en,Амфенак,nevanac,UTIS,http://utis.in.ua/nevanac/,3
uk,en,Амфепрамон,diethylpropion,UTIS,http://utis.in.ua/diethylpropion/,3
uk,en,Амфетамін,amfetamine,UTIS,http://utis.in.ua/amfetamine/,3
uk,en,Амфосфат,amphotericin-b,UTIS,http://utis.in.ua/amphotericin-b/,3
uk,en,Амфотерицин В,amphotericin-b,UTIS,http://utis.in.ua/amphotericin-b/,3
uk,en,Амфотрет,amphotericin-b,UTIS,http://utis.in.ua/amphotericin-b/,3
uk,en,Амцинонід,amcinonide,UTIS,http://utis.in.ua/amcinonide/,3
uk,en,Анагрелід,agrelіd,UTIS,http://utis.in.ua/%d0%b0%d0%b3%d1%80%d0%b5%d0%bb%d1%96%d0%b4/,3
uk,en,Бусульфан,busulfan,UTIS,http://utis.in.ua/busulfan/,3
uk,en,Бутадіон,phenylbutazone,UTIS,http://utis.in.ua/phenylbutazone/,3
uk,en,Бутазолідин,phenylbutazone,UTIS,http://utis.in.ua/phenylbutazone/,3
uk,en,Буталбітал,butalbital,UTIS,http://utis.in.ua/butalbital/,3
uk,en,Бутанон,methylethylketon,UTIS,http://utis.in.ua/methylethylketon/,3
uk,en,Бутацид,piperonyl-butoxide,UTIS,http://utis.in.ua/piperonyl-butoxide/,3
uk,en,Бутенафін,butenafine,UTIS,http://utis.in.ua/butenafine/,3
uk,en,Бутират клобетазону,slobetasol,UTIS,http://utis.in.ua/%d1%81lobetasol/,3
uk,en,Бутоконазол,butoconazole,UTIS,http://utis.in.ua/butoconazole/,3
uk,en,Бутоконазолу нітрат (фемстат),butoconazole,UTIS,http://utis.in.ua/butoconazole/,3
uk,en,Бутоксид піпероніл,piperonyl-butoxide,UTIS,http://utis.in.ua/piperonyl-butoxide/,3
uk,en,Буторфанол,butorphanol,UTIS,http://utis.in.ua/butorphanol/,3
uk,en,Буторфанолу тартрат,butorfanol,UTIS,http://utis.in.ua/%d0%b1%d1%83%d1%82%d0%be%d1%80%d1%84%d0%b0%d0%bd%d0%be%d0%bb/,3
uk,en,БЦЖ вакцина,vaccine-bcg,UTIS,http://utis.in.ua/vaccine-bcg/,3
uk,en,Анакінра,anakinra,UTIS,http://utis.in.ua/anakinra/,3
uk,en,Анальгезін,antipyrine,UTIS,http://utis.in.ua/antipyrine/,3
uk,en,Анальгетин,analgin,UTIS,http://utis.in.ua/analgin/,3
uk,en,Анальгін,analgin,UTIS,http://utis.in.ua/analgin/,3
uk,en,Анапрокс,naproxen,UTIS,http://utis.in.ua/naproxen/,3
uk,en,Анастрозол,anastrozole,UTIS,http://utis.in.ua/anastrozole/,3
uk,en,Анаутин,dimenhydrinate,UTIS,http://utis.in.ua/dimenhydrinate/,3
uk,en,Анафебрін,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Анафраніл,klomіpramіn,UTIS,http://utis.in.ua/%d0%ba%d0%bb%d0%be%d0%bc%d1%96%d0%bf%d1%80%d0%b0%d0%bc%d1%96%d0%bd/,3
uk,en,Ангіовіст,diatrizoate,UTIS,http://utis.in.ua/diatrizoate/,3
uk,en,Ангіокс,bivalirudin,UTIS,http://utis.in.ua/bivalirudin/,3
